gene	mean	median	longest_isoform	merged
ENSMUSG00000102541.2	502	502	502	502
ENSMUSG00000103531.2	503	503	503	503
ENSMUSG00000048814.12	6004	6004	6932	6932
ENSMUSG00000026080.15	3656	2996	4999	5071
ENSMUSG00000103647.2	325	325	325	325
ENSMUSG00000102447.2	772	772	772	772
ENSMUSG00000067604.9	1001	1001	1001	1001
ENSMUSG00000026078.11	3914	3914	3914	3914
ENSMUSG00000103046.2	1639	1639	1639	1639
ENSMUSG00000104188.2	1843	1843	1843	1843
ENSMUSG00000103182.2	2087	2087	2087	2087
ENSMUSG00000098833.3	97	97	97	97
ENSMUSG00000026077.16	4236	4236	4236	4236
ENSMUSG00000092553.2	283	283	283	283
ENSMUSG00000092563.2	555	555	555	555
ENSMUSG00000073702.12	645	630	1049	1498
ENSMUSG00000003134.11	3981	3981	4451	4862
ENSMUSG00000102607.2	885	885	885	885
ENSMUSG00000065629.4	215	215	215	215
ENSMUSG00002076218.1	216	216	216	216
ENSMUSG00000003135.16	3322	3322	3482	3482
ENSMUSG00000085894.2	1832	1832	1832	1832
ENSMUSG00000077704.3	110	110	110	110
ENSMUSG00000048234.14	1440	1440	2492	2492
ENSMUSG00000064936.3	130	130	130	130
ENSMUSG00000102471.2	589	589	589	589
ENSMUSG00000050967.6	6091	6091	6091	6091
ENSMUSG00000097083.2	3663	3663	3663	3663
ENSMUSG00000057173.9	2008	2008	2008	2008
ENSMUSG00000091937.4	352	352	352	352
ENSMUSG00000101634.7	605	605	675	1064
ENSMUSG00000026074.16	4407	3960	5782	6076
ENSMUSG00000102985.2	1330	1330	1330	1330
ENSMUSG00000026073.14	1419	1419	1419	1419
ENSMUSG00000097899.3	842	842	842	842
ENSMUSG00000102975.2	3071	3071	3071	3071
ENSMUSG00000026072.13	5325	5325	5819	6115
ENSMUSG00000103560.2	6480	6480	6480	6480
ENSMUSG00000070942.9	2929	2929	3908	4041
ENSMUSG00000103230.2	685	685	685	685
ENSMUSG00000026069.16	3558	3857	5302	6836
ENSMUSG00000026070.17	2366	1828	4158	4817
ENSMUSG00000026068.12	4889	4889	4889	4889
ENSMUSG00000104441.2	479	479	479	479
ENSMUSG00000026065.9	3962	3962	3962	3962
ENSMUSG00000102676.2	3947	3947	3947	3947
ENSMUSG00000026062.13	3763	3763	5019	6242
ENSMUSG00000103679.2	803	803	803	803
ENSMUSG00000103270.3	3261	3261	3261	3261
ENSMUSG00000041945.13	3160	3160	3160	3160
ENSMUSG00000079588.4	2716	2716	2716	2716
ENSMUSG00000094136.3	496	496	496	496
ENSMUSG00000104072.2	546	546	546	546
ENSMUSG00000100185.2	2613	2613	2613	2613
ENSMUSG00000100832.3	2759	2759	2759	2759
ENSMUSG00000100178.2	1045	1045	1045	1045
ENSMUSG00000101877.2	1099	1099	1099	1099
ENSMUSG00000053640.3	1383	1383	1383	1383
ENSMUSG00000101919.2	463	463	463	463
ENSMUSG00000101299.4	1477	1477	1477	1477
ENSMUSG00000100180.2	1271	1271	1271	1271
ENSMUSG00000103106.2	533	533	533	533
ENSMUSG00000060424.16	1677	1673	3001	7267
ENSMUSG00000104199.2	676	676	676	676
ENSMUSG00000121019.1	437	437	437	437
ENSMUSG00000045515.5	7369	7369	7409	7733
ENSMUSG00000093436.7	988	988	1316	1712
ENSMUSG00000097063.5	1310	1310	2022	2070
ENSMUSG00000099784.2	2170	2170	2170	2170
ENSMUSG00000060679.15	1418	1418	1418	1418
ENSMUSG00000077448.3	134	134	134	134
ENSMUSG00000041907.10	2661	2661	3776	3776
ENSMUSG00002075628.1	85	85	85	85
ENSMUSG00000070939.10	5496	5496	5607	5956
ENSMUSG00000100269.2	414	414	414	414
ENSMUSG00000041878.4	1248	1248	1248	1248
ENSMUSG00000010290.8	3458	3458	3458	3458
ENSMUSG00000008136.15	1492	1492	1563	1897
ENSMUSG00000094497.2	483	483	483	483
ENSMUSG00000120601.1	1489	1489	2397	2494
ENSMUSG00000099576.2	1188	1188	1188	1188
ENSMUSG00000099694.2	453	453	453	453
ENSMUSG00000101923.2	380	380	380	380
ENSMUSG00000066877.12	2772	2772	2772	2772
ENSMUSG00000103422.2	2491	2491	2491	2491
ENSMUSG00000103945.2	1293	1293	1293	1293
ENSMUSG00000026051.9	902	902	902	902
ENSMUSG00000100764.2	242	242	269	458
ENSMUSG00000100635.2	612	612	612	612
ENSMUSG00000100480.2	499	499	499	499
ENSMUSG00000057363.13	4620	4620	4620	4620
ENSMUSG00000090243.2	1279	1279	1279	1279
ENSMUSG00000100701.2	545	545	545	545
ENSMUSG00000101395.2	816	816	816	816
ENSMUSG00000088848.3	125	125	125	125
ENSMUSG00002075225.1	110	110	110	110
ENSMUSG00000120105.1	1329	1329	1329	1329
ENSMUSG00000041763.15	4640	4640	4649	4678
ENSMUSG00000047343.5	1086	1086	1086	1086
ENSMUSG00000090106.2	180	180	180	180
ENSMUSG00000091844.3	13010	13010	20036	20036
ENSMUSG00000026049.12	1138	1122	1360	1842
ENSMUSG00000101104.7	571	571	571	571
ENSMUSG00000026047.14	2062	2062	2359	2359
ENSMUSG00000041684.12	3441	3441	3570	3779
ENSMUSG00000026048.17	3907	3907	3907	3907
ENSMUSG00000046828.4	3211	3211	3211	3211
ENSMUSG00000089703.2	957	957	957	957
ENSMUSG00000100966.2	989	989	989	989
ENSMUSG00000100769.2	1108	1108	1108	1108
ENSMUSG00000101567.2	309	309	309	309
ENSMUSG00000056870.10	2445	2798	3138	3505
ENSMUSG00000102319.2	4563	4563	4563	4563
ENSMUSG00000089877.2	420	420	420	420
ENSMUSG00000101701.2	905	905	905	905
ENSMUSG00000103071.2	1551	1551	1551	1551
ENSMUSG00000100434.2	528	528	528	528
ENSMUSG00000100013.2	667	667	667	667
ENSMUSG00000101251.2	745	745	745	745
ENSMUSG00000101937.2	940	940	940	940
ENSMUSG00000026043.19	5564	5564	5564	5564
ENSMUSG00002074901.1	141	141	141	141
ENSMUSG00000026042.17	6625	6625	6625	6625
ENSMUSG00000104476.2	7217	7217	7217	7217
ENSMUSG00000100218.2	524	524	524	524
ENSMUSG00000100361.2	981	981	981	981
ENSMUSG00000100894.2	584	584	584	584
ENSMUSG00000119267.1	107	107	107	107
ENSMUSG00000065255.3	131	131	131	131
ENSMUSG00000100843.2	1150	1150	1150	1150
ENSMUSG00000087764.3	203	203	203	203
ENSMUSG00000025995.17	2953	2953	2953	2953
ENSMUSG00000099850.2	1779	1779	1779	1779
ENSMUSG00000084817.4	423	423	423	423
ENSMUSG00000121041.1	530	530	530	530
ENSMUSG00000098549.3	749	749	749	749
ENSMUSG00000099381.2	1176	1176	1176	1176
ENSMUSG00000025993.11	3370	3370	3370	3370
ENSMUSG00000099946.2	1601	1601	1601	1601
ENSMUSG00000070896.3	465	465	465	465
ENSMUSG00000090682.5	264	264	264	264
ENSMUSG00000044457.9	2641	2641	4667	4667
ENSMUSG00000099432.2	560	560	560	560
ENSMUSG00000041144.13	12318	12318	12319	12410
ENSMUSG00000119743.1	119	119	119	119
ENSMUSG00000101262.2	1953	1953	1953	1953
ENSMUSG00000101337.7	6409	6409	12207	12207
ENSMUSG00000025986.7	5498	5498	5498	5498
ENSMUSG00000100213.2	951	951	951	951
ENSMUSG00000103129.2	3870	3870	3870	3870
ENSMUSG00000100160.2	297	297	297	297
ENSMUSG00000101921.2	238	238	238	238
ENSMUSG00000101447.2	488	488	488	488
ENSMUSG00000081185.2	729	729	729	729
ENSMUSG00000103246.2	1942	1942	1942	1942
ENSMUSG00000098876.3	105	105	105	105
ENSMUSG00000100530.2	742	742	742	742
ENSMUSG00000104067.2	906	906	906	906
ENSMUSG00000100033.2	1938	1938	1938	1938
ENSMUSG00002075213.1	121	121	121	121
ENSMUSG00002076633.1	270	270	270	270
ENSMUSG00000101996.2	827	827	827	827
ENSMUSG00000096973.2	986	986	986	986
ENSMUSG00000064943.3	121	121	121	121
ENSMUSG00000100866.2	213	213	213	213
ENSMUSG00000101721.2	1373	1373	1373	1373
ENSMUSG00000099376.2	832	832	832	832
ENSMUSG00000097883.2	1011	1011	1011	1011
ENSMUSG00002076043.1	442	442	442	442
ENSMUSG00000099698.2	215	215	215	215
ENSMUSG00000099454.2	887	887	887	887
ENSMUSG00000051616.15	554	554	554	554
ENSMUSG00000099627.2	1706	1706	1706	1706
ENSMUSG00000099577.2	440	440	440	440
ENSMUSG00000099882.2	437	437	437	437
ENSMUSG00000101760.2	704	704	704	704
ENSMUSG00000099608.2	1493	1493	1493	1493
ENSMUSG00000099864.2	726	726	726	726
ENSMUSG00002075839.1	132	132	132	132
ENSMUSG00000100451.2	528	528	528	528
ENSMUSG00000099941.2	162	162	162	162
ENSMUSG00002075589.1	314	314	314	314
ENSMUSG00000100816.2	2327	2327	2327	2327
ENSMUSG00000026109.15	3030	3030	3343	5422
ENSMUSG00000100671.2	1475	1475	1475	1475
ENSMUSG00002075527.1	101	101	101	101
ENSMUSG00000101242.2	226	226	226	226
ENSMUSG00000099924.2	2273	2273	2273	2273
ENSMUSG00000099625.2	2528	2528	2528	2528
ENSMUSG00000101799.2	2552	2552	2552	2552
ENSMUSG00000045954.8	3055	3055	3055	3055
ENSMUSG00000099741.2	1025	1025	1025	1025
ENSMUSG00000101702.2	548	548	548	548
ENSMUSG00000026107.12	1575	972	2838	3072
ENSMUSG00000120049.1	1564	1564	1564	1564
ENSMUSG00000099413.2	2259	2259	3049	3979
ENSMUSG00000103424.2	2365	2365	2365	2365
ENSMUSG00000101741.3	942	955	1301	2256
ENSMUSG00000018417.15	4763	4692	5052	5325
ENSMUSG00000101724.2	1279	1279	1279	1279
ENSMUSG00000100313.2	2499	2499	2499	2499
ENSMUSG00000100696.2	412	412	412	412
ENSMUSG00002075355.1	122	122	122	122
ENSMUSG00000072324.5	598	598	598	598
ENSMUSG00000062939.12	2822	2822	2982	3148
ENSMUSG00000101628.2	3532	3532	3532	3532
ENSMUSG00000078291.2	432	432	432	432
ENSMUSG00000109599.2	1170	1170	1170	1170
ENSMUSG00000026104.15	3602	3416	5151	5743
ENSMUSG00000099569.2	888	888	888	888
ENSMUSG00000026103.15	4201	4966	5596	8867
ENSMUSG00000099648.2	1399	1399	1399	1399
ENSMUSG00000065192.3	109	109	109	109
ENSMUSG00000002881.15	2961	3640	3874	4022
ENSMUSG00000097833.2	996	996	996	996
ENSMUSG00000101501.2	463	463	463	463
ENSMUSG00000100120.2	701	701	701	701
ENSMUSG00000099878.2	2943	2943	2943	2943
ENSMUSG00000100007.2	642	642	642	642
ENSMUSG00000043015.16	3396	3396	3396	3396
ENSMUSG00000103630.2	2085	2085	2085	2085
ENSMUSG00000041439.16	4212	4212	4932	5753
ENSMUSG00000100302.2	2491	2491	2491	2491
ENSMUSG00000100230.2	411	411	411	411
ENSMUSG00000026102.10	5767	5767	5767	5767
ENSMUSG00000041426.13	1767	1767	1830	1863
ENSMUSG00000089802.2	862	862	862	862
ENSMUSG00000043629.13	1920	702	3641	4330
ENSMUSG00000026100.7	2583	2583	2705	2705
ENSMUSG00000089334.4	101	101	101	101
ENSMUSG00000060715.10	686	686	726	777
ENSMUSG00000026098.14	3054	3054	3054	3054
ENSMUSG00000100763.2	535	535	535	535
ENSMUSG00000026097.10	1910	1910	1910	1910
ENSMUSG00000100679.3	1675	1675	1675	1675
ENSMUSG00000026096.15	2075	2075	2283	2662
ENSMUSG00000099913.2	3142	3142	3142	3142
ENSMUSG00000101838.8	1105	1105	1105	1105
ENSMUSG00000121346.1	637	637	637	637
ENSMUSG00000026095.16	1712	1712	2442	2442
ENSMUSG00000117809.2	300	300	300	300
ENSMUSG00000100267.2	323	323	323	323
ENSMUSG00000099450.2	573	573	573	573
ENSMUSG00000100069.2	339	339	339	339
ENSMUSG00000096141.3	12245	12245	12245	12245
ENSMUSG00002076105.1	125	125	125	125
ENSMUSG00000026094.15	3293	3293	3293	3293
ENSMUSG00000102405.2	1457	1457	1457	1457
ENSMUSG00000042807.16	7855	11171	11263	11479
ENSMUSG00000098443.3	72	72	72	72
ENSMUSG00000087949.3	114	114	114	114
ENSMUSG00000102868.2	2700	2700	2700	2700
ENSMUSG00000119657.1	107	107	107	107
ENSMUSG00000025983.12	2956	2956	3807	4282
ENSMUSG00000041303.8	4582	4582	4582	4582
ENSMUSG00000109809.2	825	825	825	825
ENSMUSG00000073678.5	10583	10583	10583	10583
ENSMUSG00000104136.2	1661	1661	1661	1661
ENSMUSG00000101130.2	579	579	579	579
ENSMUSG00000052331.15	6166	6166	6192	6194
ENSMUSG00000101674.7	1375	1375	2117	2666
ENSMUSG00000102503.2	1410	1410	1410	1410
ENSMUSG00002075552.1	105	105	105	105
ENSMUSG00000102642.2	2750	2750	2750	2750
ENSMUSG00000025982.14	6195	6195	6195	6195
ENSMUSG00000103030.2	1794	1794	1794	1794
ENSMUSG00000025981.14	1283	1283	1733	1733
ENSMUSG00000101122.2	806	806	806	806
ENSMUSG00000025980.15	2423	2423	2423	2423
ENSMUSG00000073676.5	774	774	774	774
ENSMUSG00000100736.2	794	794	794	794
ENSMUSG00000089670.2	991	991	991	991
ENSMUSG00000025979.14	2328	2328	2840	2840
ENSMUSG00000061863.7	307	307	307	307
ENSMUSG00000025978.15	2844	2844	3677	4241
ENSMUSG00000097649.4	1943	1943	1943	1943
ENSMUSG00000046994.10	11294	11294	11294	11294
ENSMUSG00000025977.16	882	882	1106	1397
ENSMUSG00000100215.2	396	396	396	396
ENSMUSG00000101945.2	348	348	348	348
ENSMUSG00000101085.2	893	893	893	893
ENSMUSG00000038349.11	6580	6580	6580	6580
ENSMUSG00000102145.2	5027	5027	5027	5027
ENSMUSG00000100309.2	951	951	951	951
ENSMUSG00000102831.2	1596	1596	1596	1596
ENSMUSG00000099950.2	1906	1906	1906	1906
ENSMUSG00000102491.2	353	353	353	353
ENSMUSG00000100372.2	424	424	424	424
ENSMUSG00000100944.2	156	156	156	156
ENSMUSG00000101332.2	2053	2053	2053	2053
ENSMUSG00000045336.6	1392	1392	1392	1392
ENSMUSG00000038331.16	5592	5805	6277	6454
ENSMUSG00000087022.6	1107	641	2628	4080
ENSMUSG00000104310.2	1838	1838	1838	1838
ENSMUSG00000120334.1	649	649	649	649
ENSMUSG00002075847.1	121	121	121	121
ENSMUSG00000099945.2	2061	2061	2061	2061
ENSMUSG00000101429.2	3301	3301	3301	3301
ENSMUSG00000101129.2	977	977	977	977
ENSMUSG00000097519.4	2293	2293	2521	4214
ENSMUSG00000038323.4	3008	3008	3008	3008
ENSMUSG00000048495.17	1847	1847	1847	1847
ENSMUSG00000025971.7	3540	3540	3540	3540
ENSMUSG00000077776.3	130	130	130	130
ENSMUSG00002076848.1	157	157	157	157
ENSMUSG00000101826.2	890	890	890	890
ENSMUSG00000102685.2	2812	2812	2812	2812
ENSMUSG00000101151.2	627	627	627	627
ENSMUSG00000121279.1	641	641	641	641
ENSMUSG00000038305.16	2591	2313	3929	4236
ENSMUSG00000091283.2	392	392	392	392
ENSMUSG00000054770.17	2313	2313	2512	2659
ENSMUSG00000026039.10	4939	4939	4939	4939
ENSMUSG00000063558.5	4423	4423	4423	4423
ENSMUSG00000064294.13	3087	3087	4606	5432
ENSMUSG00000089275.3	108	108	108	108
ENSMUSG00000038242.13	4973	4973	4973	4973
ENSMUSG00000089822.2	3723	3723	3723	3723
ENSMUSG00000079554.3	5771	5771	5771	5771
ENSMUSG00000103839.2	2623	2623	2623	2623
ENSMUSG00000051223.15	2684	2684	3876	4033
ENSMUSG00000026034.18	1796	1796	1796	1796
ENSMUSG00000026035.16	1116	1104	1363	1964
ENSMUSG00000026036.18	2678	2168	3769	4603
ENSMUSG00000026037.15	2574	2574	3561	3561
ENSMUSG00000119442.1	107	107	107	107
ENSMUSG00000085054.3	2355	2355	2613	4262
ENSMUSG00000038174.15	5217	4581	8685	8942
ENSMUSG00000026032.9	763	763	763	763
ENSMUSG00000100202.2	352	352	352	352
ENSMUSG00000099490.2	888	888	888	888
ENSMUSG00000059647.6	552	552	552	552
ENSMUSG00000047528.14	1470	1489	1540	1897
ENSMUSG00000121483.1	1054	1054	1054	1054
ENSMUSG00000102059.4	130	130	130	130
ENSMUSG00000101046.2	764	764	764	764
ENSMUSG00000026031.16	3379	2586	6572	7870
ENSMUSG00000100236.2	451	451	451	451
ENSMUSG00000026029.15	1994	1883	2585	2893
ENSMUSG00000102719.2	3841	3841	3841	3841
ENSMUSG00000099719.2	944	944	944	944
ENSMUSG00000026028.13	4412	4412	6189	6189
ENSMUSG00000026027.14	2154	2154	2960	3336
ENSMUSG00000072295.8	3838	2355	7029	7528
ENSMUSG00000047383.9	878	878	878	878
ENSMUSG00000099752.2	619	619	925	1193
ENSMUSG00000077616.3	131	131	131	131
ENSMUSG00000038079.15	1741	1823	1869	2101
ENSMUSG00000097573.4	2311	2311	2311	2311
ENSMUSG00000079550.10	2354	2344	2982	3141
ENSMUSG00000101586.2	2092	2092	2092	2092
ENSMUSG00000099563.2	1383	1383	1383	1383
ENSMUSG00000026024.15	5860	5860	6342	6588
ENSMUSG00000120458.1	1094	1094	1548	1572
ENSMUSG00000026023.17	1792	1792	2108	2108
ENSMUSG00000099922.2	1013	1013	1013	1013
ENSMUSG00000104502.2	1638	1638	1638	1638
ENSMUSG00000041075.9	4532	4532	4532	4532
ENSMUSG00000097819.2	3587	3587	3587	3587
ENSMUSG00000047361.17	3595	3595	3595	3595
ENSMUSG00000099811.7	402	402	464	694
ENSMUSG00000101409.2	421	421	421	421
ENSMUSG00000026021.16	873	873	1215	1215
ENSMUSG00002075401.1	85	85	85	85
ENSMUSG00000103821.2	1872	1872	1872	1872
ENSMUSG00000101400.2	385	385	385	385
ENSMUSG00000026020.10	5610	5610	9507	9539
ENSMUSG00000077345.3	87	87	87	87
ENSMUSG00000077358.3	84	84	84	84
ENSMUSG00000089512.5	81	81	81	81
ENSMUSG00000089093.5	84	84	84	84
ENSMUSG00000119961.1	1334	1334	1334	1334
ENSMUSG00000067336.7	12899	12899	12899	12899
ENSMUSG00000104052.2	3438	3438	3438	3438
ENSMUSG00000103131.2	721	721	721	721
ENSMUSG00000041040.13	5532	5532	5532	5532
ENSMUSG00000103696.2	5415	5415	5415	5415
ENSMUSG00000100901.2	1622	1622	1622	1622
ENSMUSG00000026018.13	2795	3415	3650	3770
ENSMUSG00000026019.16	5371	3251	10012	10613
ENSMUSG00000026017.14	3240	2157	5463	5465
ENSMUSG00000082609.2	431	431	431	431
ENSMUSG00000073664.12	15731	15731	15731	15731
ENSMUSG00000100516.2	227	227	227	227
ENSMUSG00000049439.14	2223	2223	2223	2223
ENSMUSG00000103822.2	1058	1058	1058	1058
ENSMUSG00000026782.16	3587	4115	5768	6056
ENSMUSG00000026014.16	4891	2409	10024	10449
ENSMUSG00000081562.2	228	228	228	228
ENSMUSG00000084400.2	417	417	417	417
ENSMUSG00000082160.2	459	459	459	459
ENSMUSG00000103215.2	1430	1430	1430	1430
ENSMUSG00000120763.1	480	480	480	480
ENSMUSG00002075076.1	106	106	106	106
ENSMUSG00000084151.2	737	737	737	737
ENSMUSG00000101188.2	1218	1218	1218	1218
ENSMUSG00000120928.1	118	118	118	118
ENSMUSG00000026012.3	4347	4347	4347	4347
ENSMUSG00000086795.2	845	845	845	845
ENSMUSG00000085965.3	485	485	485	485
ENSMUSG00000104069.2	2110	2110	2110	2110
ENSMUSG00000083118.2	793	793	793	793
ENSMUSG00000083355.2	763	763	763	763
ENSMUSG00000102549.2	1401	1401	1401	1401
ENSMUSG00000026011.14	1273	1273	1933	1933
ENSMUSG00000081382.2	525	525	525	525
ENSMUSG00000080800.2	236	236	236	236
ENSMUSG00000026009.15	2025	2025	3241	3430
ENSMUSG00000102561.2	2485	2485	2485	2485
ENSMUSG00000082804.4	552	552	552	552
ENSMUSG00000082661.2	1455	1455	1455	1455
ENSMUSG00000080785.2	702	702	702	702
ENSMUSG00000100893.2	538	538	538	538
ENSMUSG00000085248.3	1120	1120	1120	1120
ENSMUSG00000085447.2	892	892	892	892
ENSMUSG00000086408.2	658	658	658	658
ENSMUSG00002075578.1	103	103	103	103
ENSMUSG00000100965.2	506	506	506	506
ENSMUSG00000102168.2	282	282	282	282
ENSMUSG00000100381.2	390	390	390	390
ENSMUSG00000086009.2	851	851	851	851
ENSMUSG00000052062.15	6498	7676	8392	8392
ENSMUSG00000103656.2	2736	2736	2736	2736
ENSMUSG00000104402.2	3029	3029	3029	3029
ENSMUSG00000104081.2	1365	1365	1365	1365
ENSMUSG00000085842.8	1878	1878	1878	1878
ENSMUSG00000103002.2	920	920	920	920
ENSMUSG00000100344.2	278	278	278	278
ENSMUSG00000101509.2	259	259	259	259
ENSMUSG00000085019.3	770	770	770	770
ENSMUSG00000102359.2	2518	2518	2518	2518
ENSMUSG00000085400.2	862	862	862	862
ENSMUSG00000100750.2	1452	1452	1452	1452
ENSMUSG00000081950.2	240	240	240	240
ENSMUSG00000084333.2	878	878	878	878
ENSMUSG00000025969.16	6146	6445	6723	10380
ENSMUSG00000100811.2	733	733	733	733
ENSMUSG00000103032.2	2556	2556	2556	2556
ENSMUSG00000100426.3	862	862	862	862
ENSMUSG00000040865.17	13625	13635	13698	13952
ENSMUSG00000104991.4	105	105	105	105
ENSMUSG00000088953.3	114	114	114	114
ENSMUSG00000081617.2	368	368	368	368
ENSMUSG00000081429.2	246	246	246	246
ENSMUSG00000084799.9	1287	1127	2245	2803
ENSMUSG00000101599.2	9720	9720	9720	9720
ENSMUSG00000025968.17	2625	2625	2661	2819
ENSMUSG00002076280.1	89	89	89	89
ENSMUSG00000025967.17	1310	1310	1939	1939
ENSMUSG00002076939.1	176	176	176	176
ENSMUSG00000064612.4	78	78	78	78
ENSMUSG00002074855.1	35	35	35	35
ENSMUSG00000064602.3	132	132	132	132
ENSMUSG00000046856.14	1940	1940	1940	1940
ENSMUSG00002075004.1	126	126	126	126
ENSMUSG00000086730.3	505	505	549	911
ENSMUSG00000102536.2	479	479	479	479
ENSMUSG00000087561.8	877	877	877	877
ENSMUSG00002076057.1	138	138	138	138
ENSMUSG00000027520.17	12421	12523	12629	12629
ENSMUSG00000119074.1	104	104	104	104
ENSMUSG00000083039.2	617	617	617	617
ENSMUSG00000081643.2	646	646	646	646
ENSMUSG00000025964.16	5063	6110	6426	6517
ENSMUSG00000087823.3	103	103	103	103
ENSMUSG00000115378.2	1105	1105	1105	1105
ENSMUSG00000069085.6	2427	2427	2427	2427
ENSMUSG00000083066.2	504	504	504	504
ENSMUSG00000025963.6	1719	1719	1719	1719
ENSMUSG00000025962.16	4486	4486	4486	4486
ENSMUSG00000025961.2	1758	1758	1758	1758
ENSMUSG00000080817.2	752	752	752	752
ENSMUSG00000082373.3	998	998	998	998
ENSMUSG00000044689.6	1432	1432	1432	1432
ENSMUSG00000025959.14	4569	4569	7662	8050
ENSMUSG00000098487.3	64	64	64	64
ENSMUSG00000086836.2	378	378	378	378
ENSMUSG00000086721.3	465	465	465	465
ENSMUSG00000101895.2	1288	1288	1288	1288
ENSMUSG00002076107.1	70	70	70	70
ENSMUSG00000099658.2	219	219	219	219
ENSMUSG00000025958.15	3124	1428	8364	8776
ENSMUSG00000025956.11	2348	2348	2666	2747
ENSMUSG00000101832.2	512	512	512	512
ENSMUSG00000100437.2	325	325	325	325
ENSMUSG00000087213.4	639	668	785	1042
ENSMUSG00000070871.11	2570	2923	3281	3426
ENSMUSG00000045005.10	4905	4905	6915	6915
ENSMUSG00000102140.2	4368	4368	4368	4368
ENSMUSG00000051344.14	8562	8562	8562	8562
ENSMUSG00000097264.2	379	379	379	379
ENSMUSG00000084416.4	654	654	654	654
ENSMUSG00000077471.4	156	156	156	156
ENSMUSG00000025955.14	1694	1694	1761	1761
ENSMUSG00000090042.2	653	653	653	653
ENSMUSG00000070870.7	660	660	690	723
ENSMUSG00000067299.12	613	613	613	613
ENSMUSG00000025952.16	697	697	783	786
ENSMUSG00000073658.5	634	634	634	634
ENSMUSG00000100774.2	210	210	210	210
ENSMUSG00000044429.9	625	625	625	625
ENSMUSG00000100846.2	733	733	733	733
ENSMUSG00000044816.11	1668	1668	2180	2667
ENSMUSG00000025950.17	2292	2292	2302	2477
ENSMUSG00000025949.17	8939	8939	11237	11405
ENSMUSG00000025946.14	2414	2414	2414	2414
ENSMUSG00000100503.2	272	272	272	272
ENSMUSG00000100504.2	680	680	680	680
ENSMUSG00000099383.2	168	168	168	168
ENSMUSG00000100340.2	322	322	322	322
ENSMUSG00000100439.2	308	308	308	308
ENSMUSG00000099819.2	405	405	405	405
ENSMUSG00000082565.2	642	642	642	642
ENSMUSG00000082774.2	313	313	313	313
ENSMUSG00000025945.12	610	610	627	627
ENSMUSG00000081623.2	743	743	743	743
ENSMUSG00000083242.2	341	341	341	341
ENSMUSG00000083289.2	412	412	412	412
ENSMUSG00000015222.19	5460	5249	6259	10670
ENSMUSG00000088850.3	137	137	137	137
ENSMUSG00000073656.5	1661	1661	1661	1661
ENSMUSG00000065694.3	151	151	151	151
ENSMUSG00000055567.19	11695	11695	13613	13613
ENSMUSG00000103375.2	1727	1727	1727	1727
ENSMUSG00000026005.16	2702	2702	2713	2724
ENSMUSG00000026004.16	3400	3400	4459	4570
ENSMUSG00000102559.2	3106	3106	3106	3106
ENSMUSG00000102374.2	2577	2577	2577	2577
ENSMUSG00000102776.2	4597	4597	4597	4597
ENSMUSG00000082057.2	1359	1359	1359	1359
ENSMUSG00000103706.2	2654	2654	2654	2654
ENSMUSG00000103756.2	1139	1139	1139	1139
ENSMUSG00000121280.1	4919	4919	4919	4919
ENSMUSG00000103382.2	2179	2179	2179	2179
ENSMUSG00000103553.2	4689	4689	4689	4689
ENSMUSG00000026003.6	1916	1916	1916	1916
ENSMUSG00000082769.4	495	495	495	495
ENSMUSG00000089420.4	63	63	63	63
ENSMUSG00000077328.3	130	130	130	130
ENSMUSG00000061816.16	845	838	1082	1475
ENSMUSG00000094191.2	378	378	378	378
ENSMUSG00000082212.2	1384	1384	1384	1384
ENSMUSG00000026000.17	3372	4270	4461	4461
ENSMUSG00000120337.1	1111	1111	1111	1111
ENSMUSG00000025991.9	5555	5555	5555	5555
ENSMUSG00000086204.2	678	678	678	678
ENSMUSG00000077745.3	129	129	129	129
ENSMUSG00000082473.2	1984	1984	1984	1984
ENSMUSG00002076414.1	78	78	78	78
ENSMUSG00000085075.2	526	526	526	526
ENSMUSG00000104395.2	2303	2303	2303	2303
ENSMUSG00002074910.1	102	102	102	102
ENSMUSG00000087329.4	576	576	576	576
ENSMUSG00000062209.16	11909	11909	12037	12085
ENSMUSG00000102449.2	1353	1353	1353	1353
ENSMUSG00000083795.2	447	447	447	447
ENSMUSG00000080539.4	94	94	94	94
ENSMUSG00000103307.2	2069	2069	2069	2069
ENSMUSG00000104508.2	1406	1406	1406	1406
ENSMUSG00000103642.2	2369	2369	2369	2369
ENSMUSG00000103809.2	3243	3243	3243	3243
ENSMUSG00000087514.2	480	480	480	480
ENSMUSG00000084332.2	386	386	386	386
ENSMUSG00000101387.2	751	751	751	751
ENSMUSG00000099804.2	3029	3029	3029	3029
ENSMUSG00000100354.2	3432	3432	3432	3432
ENSMUSG00000101156.2	2508	2508	2508	2508
